event_id,event_type,event_name,description,start_timestamp,end_timestamp,location_id,case_id,primary_entity_type,primary_entity_id,source_id,evidence_id,confidence_score,created_at
E00875,TRAVEL,Event 00875,Labore fuga maiores rerum sunt dignissimos quisquam esse.,2026-01-01 21:46:35,2026-01-02 04:09:35,L02196,,PERSON,P01236,SRC007,EV04310,0.86,2025-05-02 21:52:35
E00876,CRIME,Event 00876,Mollitia unde dicta eveniet earum perferendis veniam.,2024-10-21 03:07:59,2024-10-21 09:56:59,L01405,,PERSON,P03568,SRC027,EV03188,0.83,2026-03-07 04:30:53
E00877,TRANSACTION,Event 00877,Synthetic transaction event record describing an observed investigative activity. It is intended for temporal and graph-analysis testing.,2025-01-28 20:48:04,2025-01-28 21:39:04,L00356,C00732,PERSON,P00393,SRC004,EV03812,0.9,2025-03-11 16:13:53
E00878,TRAVEL,Event 00878,Synthetic travel event record describing an observed investigative activity. It is intended for temporal and graph-analysis testing.,2024-11-12 22:54:47,2024-11-13 05:15:47,L02499,C00521,PERSON,P02610,SRC027,EV03366,0.92,2024-03-29 09:51:36
E00879,MEETING,Event 00879,Harum accusamus explicabo ullam facilis esse voluptatem nam voluptate nulla.,2024-01-18 19:31:35,2024-01-19 05:30:35,L00386,C01080,PERSON,P00861,SRC014,EV00007,0.92,2024-09-25 22:26:56
E00880,INCIDENT,Event 00880,Synthetic incident event record describing an observed investigative activity. It is intended for temporal and graph-analysis testing.,2025-07-22 20:54:02,2025-07-23 07:49:02,L02446,C00072,PERSON,P00734,SRC020,EV03169,0.83,2024-05-18 04:54:50
E00881,MEETING,Event 00881,Hic minima est consectetur magnam libero aut saepe.,2026-06-16 17:44:56,2026-06-16 19:35:56,L02324,C00654,PERSON,P01946,SRC029,EV03656,0.77,2025-05-25 23:26:24
E00882,CRIME,Event 00882,Synthetic crime event record describing an observed investigative activity. It is intended for temporal and graph-analysis testing.,2025-07-14 22:17:54,2025-07-15 06:55:54,L02067,,PERSON,P02550,SRC029,EV03192,0.77,2024-02-29 22:06:45
E00883,MEETING,Event 00883,Synthetic meeting event record describing an observed investigative activity. It is intended for temporal and graph-analysis testing.,2024-07-31 17:34:34,2024-07-31 21:47:34,L00512,C00050,PERSON,P00418,SRC025,EV03829,0.89,2026-02-24 06:55:53
E00884,ARREST,Event 00884,Neque magni laborum illo occaecati ducimus commodi nisi saepe.,2024-09-01 23:59:16,2024-09-02 04:39:16,L00948,C00490,PERSON,P02963,SRC005,EV03822,0.92,2024-09-11 03:04:15
E00885,SURVEILLANCE,Event 00885,Mollitia temporibus corrupti corporis consectetur fugiat velit illum est enim corporis est hic.,2025-12-09 23:39:44,2025-12-10 07:47:44,L01374,C00400,PERSON,P00959,SRC005,EV00397,0.77,2024-06-03 13:39:17
E00886,TRANSACTION,Event 00886,Synthetic transaction event record describing an observed investigative activity. It is intended for temporal and graph-analysis testing.,2025-12-16 10:10:24,2025-12-16 12:30:24,L01336,,PERSON,P01970,SRC017,EV04575,0.88,2026-01-29 16:54:26
E00887,TRANSACTION,Event 00887,Totam delectus nemo mollitia cupiditate earum delectus mollitia eum neque itaque.,2025-02-15 22:13:33,2025-02-16 00:58:33,L00321,,PERSON,P00843,SRC019,EV04041,0.75,2024-05-07 11:32:36
E00888,SURVEILLANCE,Event 00888,Synthetic surveillance event record describing an observed investigative activity. It is intended for temporal and graph-analysis testing.,2025-10-12 11:10:37,2025-10-12 21:39:37,L00339,,PERSON,P01676,SRC029,EV02759,0.86,2026-05-25 19:07:21
E00889,TRAVEL,Event 00889,Synthetic travel event record describing an observed investigative activity. It is intended for temporal and graph-analysis testing.,2025-04-01 10:34:22,2025-04-01 12:44:22,L00419,C00724,PERSON,P00910,SRC017,EV01757,0.75,2025-02-26 00:25:29
E00890,ARREST,Event 00890,Synthetic arrest event record describing an observed investigative activity. It is intended for temporal and graph-analysis testing.,2024-08-21 05:12:51,2024-08-21 10:18:51,L01972,C00072,PERSON,P02710,SRC004,EV04413,0.89,2025-04-13 02:59:50
E00891,CRIME,Event 00891,Synthetic crime event record describing an observed investigative activity. It is intended for temporal and graph-analysis testing.,2024-12-02 07:42:59,2024-12-02 18:38:59,L02451,C00772,PERSON,P03646,SRC022,EV03219,0.96,2025-08-10 05:37:42
E00892,TRANSACTION,Event 00892,Voluptatem saepe cumque fugiat laboriosam vel nulla ea fuga aut.,2026-08-15 04:46:16,2026-08-15 11:26:16,L01660,C00885,PERSON,P03222,SRC006,EV00203,0.81,2026-05-12 23:50:43
E00893,TRAVEL,Event 00893,Suscipit rerum facere facilis ad harum eligendi earum tempore magnam quod unde reiciendis.,2026-08-30 15:46:15,2026-08-30 20:15:15,L01718,C00293,PERSON,P02478,SRC009,EV00540,0.93,2026-02-03 02:00:06
E00894,TRANSACTION,Event 00894,Synthetic transaction event record describing an observed investigative activity. It is intended for temporal and graph-analysis testing.,2026-02-21 10:34:56,2026-02-21 15:20:56,L01987,C00255,PERSON,P00593,SRC026,EV03316,0.92,2024-11-03 15:31:20
E00895,MEETING,Event 00895,Synthetic meeting event record describing an observed investigative activity. It is intended for temporal and graph-analysis testing.,2026-08-06 11:00:52,2026-08-06 14:23:52,L00051,C01031,PERSON,P03695,SRC021,EV03798,0.77,2025-09-21 01:26:29
E00896,TRAVEL,Event 00896,Synthetic travel event record describing an observed investigative activity. It is intended for temporal and graph-analysis testing.,2025-02-24 17:38:34,2025-02-25 01:33:34,L02136,C00221,PERSON,P02431,SRC001,EV00907,0.82,2025-01-05 05:56:38
E00897,INCIDENT,Event 00897,Synthetic incident event record describing an observed investigative activity. It is intended for temporal and graph-analysis testing.,2024-06-12 05:20:43,2024-06-12 07:10:43,L00111,,PERSON,P02302,SRC003,EV04164,0.83,2024-09-23 22:48:07
E00898,INCIDENT,Event 00898,Synthetic incident event record describing an observed investigative activity. It is intended for temporal and graph-analysis testing.,2025-05-08 02:33:06,2025-05-08 02:59:06,L01760,C00961,PERSON,P02579,SRC004,EV02045,0.94,2025-09-29 02:44:00
E00899,CRIME,Event 00899,Synthetic crime event record describing an observed investigative activity. It is intended for temporal and graph-analysis testing.,2026-06-14 00:54:23,2026-06-14 01:16:23,L01457,C00132,PERSON,P01410,SRC026,EV00672,0.89,2025-04-01 22:40:27
E00900,MEETING,Event 00900,Synthetic meeting event record describing an observed investigative activity. It is intended for temporal and graph-analysis testing.,2025-12-02 07:04:29,2025-12-02 11:29:29,L00301,C01158,PERSON,P03687,SRC028,EV02791,0.73,2026-01-15 13:11:30
E00901,TRANSACTION,Event 00901,Ut natus sed tempore quia aperiam atque.,2024-04-03 10:10:44,2024-04-03 16:10:44,L00916,C00602,PERSON,P00157,SRC002,EV00565,0.8,2024-08-27 14:56:18
E00902,SURVEILLANCE,Event 00902,Synthetic surveillance event record describing an observed investigative activity. It is intended for temporal and graph-analysis testing.,2026-03-26 13:49:22,2026-03-26 22:33:22,L02142,C00360,PERSON,P00304,SRC026,EV02070,0.82,2025-02-10 08:26:52
E00903,SURVEILLANCE,Event 00903,Synthetic surveillance event record describing an observed investigative activity. It is intended for temporal and graph-analysis testing.,2026-05-24 08:50:54,2026-05-24 19:04:54,L00548,C00136,PERSON,P01076,SRC019,EV04022,0.88,2025-03-07 18:04:04
E00904,TRAVEL,Event 00904,Synthetic travel event record describing an observed investigative activity. It is intended for temporal and graph-analysis testing.,2024-07-15 12:33:50,2024-07-15 20:01:50,L00753,C01105,PERSON,P00313,SRC030,EV00480,0.74,2025-11-02 20:03:45
E00905,INCIDENT,Event 00905,Necessitatibus fugit maiores error mollitia distinctio aliquam ad dignissimos error.,2025-03-18 17:57:23,2025-03-18 23:40:23,L02497,,PERSON,P02800,SRC027,EV01878,0.97,2026-06-29 15:11:23
E00906,MEETING,Event 00906,Provident cumque repellat incidunt cumque cum corporis distinctio ratione magni et ab debitis placeat autem occaecati.,2025-05-14 02:01:01,2025-05-14 08:46:01,L01900,C00085,PERSON,P03825,SRC016,EV01706,0.83,2024-08-19 21:30:31
E00907,TRANSACTION,Event 00907,Synthetic transaction event record describing an observed investigative activity. It is intended for temporal and graph-analysis testing.,2024-01-04 06:45:00,2024-01-04 14:55:00,L01990,,PERSON,P03888,SRC029,EV03056,0.73,2026-03-02 23:21:25
E00908,SURVEILLANCE,Event 00908,Synthetic surveillance event record describing an observed investigative activity. It is intended for temporal and graph-analysis testing.,2026-03-09 14:58:52,2026-03-09 15:08:52,L02069,C01143,PERSON,P01933,SRC004,EV00813,0.91,2026-05-30 20:04:42
E00909,SURVEILLANCE,Event 00909,Sint veniam tempore vel culpa assumenda laudantium.,2024-11-26 20:51:50,2024-11-26 23:45:50,L01235,C00658,PERSON,P02271,SRC027,EV03064,0.75,2024-08-05 19:04:30
E00910,INCIDENT,Event 00910,Synthetic incident event record describing an observed investigative activity. It is intended for temporal and graph-analysis testing.,2025-05-07 13:45:24,2025-05-07 20:57:24,L01825,,PERSON,P00520,SRC020,EV03089,0.89,2025-12-15 13:01:51
E00911,TRANSACTION,Event 00911,Synthetic transaction event record describing an observed investigative activity. It is intended for temporal and graph-analysis testing.,2024-04-05 23:10:37,2024-04-06 02:00:37,L01260,,PERSON,P01519,SRC019,EV00023,0.83,2026-02-03 15:26:14
E00912,TRANSACTION,Event 00912,Quam cum laborum tenetur fuga quas reiciendis.,2024-01-04 12:28:18,2024-01-04 20:41:18,L02414,C00995,PERSON,P01017,SRC011,EV00858,0.73,2025-10-05 15:58:09
E00913,CRIME,Event 00913,Natus perferendis cumque libero consequuntur debitis inventore laudantium rem.,2026-05-24 21:35:21,2026-05-25 04:23:21,L01375,C00031,PERSON,P00173,SRC008,EV03062,0.88,2024-07-09 12:13:32
E00914,SURVEILLANCE,Event 00914,Synthetic surveillance event record describing an observed investigative activity. It is intended for temporal and graph-analysis testing.,2026-04-18 00:56:04,2026-04-18 07:59:04,L00577,,PERSON,P03308,SRC015,EV02528,0.97,2026-06-06 07:10:13
E00915,INCIDENT,Event 00915,Synthetic incident event record describing an observed investigative activity. It is intended for temporal and graph-analysis testing.,2025-08-19 09:20:31,2025-08-19 15:35:31,L01896,C00144,PERSON,P03236,SRC003,EV03534,0.92,2024-04-02 09:41:18
E00916,CRIME,Event 00916,Quod rem ex ab rerum optio soluta.,2025-10-14 11:29:43,2025-10-14 15:29:43,L00435,C00406,PERSON,P02378,SRC025,EV03151,0.77,2024-08-17 10:01:44
E00917,INCIDENT,Event 00917,Nihil odio eveniet eius corrupti unde amet tenetur ratione minus error.,2024-02-14 01:32:49,2024-02-14 12:35:49,L00201,C01060,PERSON,P01921,SRC017,EV00539,0.72,2025-01-01 15:17:04
E00918,TRANSACTION,Event 00918,Synthetic transaction event record describing an observed investigative activity. It is intended for temporal and graph-analysis testing.,2026-06-05 17:40:32,2026-06-06 03:43:32,L02036,C00907,PERSON,P03703,SRC005,EV00499,0.97,2025-12-24 09:39:03
E00919,TRAVEL,Event 00919,Synthetic travel event record describing an observed investigative activity. It is intended for temporal and graph-analysis testing.,2024-10-13 14:01:25,2024-10-14 00:29:25,L01294,C00883,PERSON,P02918,SRC019,EV03368,0.77,2024-01-11 01:41:31
E00920,SURVEILLANCE,Event 00920,Synthetic surveillance event record describing an observed investigative activity. It is intended for temporal and graph-analysis testing.,2026-07-14 02:14:22,2026-07-14 11:37:22,L01358,C00384,PERSON,P02245,SRC023,EV00155,0.94,2025-10-14 21:22:32
E00921,TRANSACTION,Event 00921,Synthetic transaction event record describing an observed investigative activity. It is intended for temporal and graph-analysis testing.,2025-11-17 06:42:27,2025-11-17 17:25:27,L01522,C01040,PERSON,P00431,SRC009,EV02456,0.95,2024-03-14 06:46:29
E00922,SURVEILLANCE,Event 00922,Synthetic surveillance event record describing an observed investigative activity. It is intended for temporal and graph-analysis testing.,2025-01-23 19:28:08,2025-01-23 21:59:08,L01575,C00193,PERSON,P03980,SRC012,EV02074,0.95,2026-01-05 02:34:18
E00923,TRANSACTION,Event 00923,Synthetic transaction event record describing an observed investigative activity. It is intended for temporal and graph-analysis testing.,2026-07-18 21:30:13,2026-07-19 04:30:13,L00340,C00481,PERSON,P02550,SRC008,EV00990,0.73,2025-11-29 12:37:27
E00924,ARREST,Event 00924,Facere a eveniet rem minima nostrum provident odit expedita in.,2025-07-06 07:04:03,2025-07-06 07:26:03,L00212,C00623,PERSON,P02847,SRC004,EV02190,0.78,2025-07-07 09:54:56
E00925,ARREST,Event 00925,Synthetic arrest event record describing an observed investigative activity. It is intended for temporal and graph-analysis testing.,2024-03-09 22:03:15,2024-03-10 01:44:15,L01372,,PERSON,P02132,SRC016,EV03767,0.83,2025-07-30 17:40:04
E00926,TRAVEL,Event 00926,Quas vel porro nostrum neque deserunt eius hic est.,2024-10-05 06:20:37,2024-10-05 11:22:37,L01463,C00345,PERSON,P01362,SRC012,EV00261,0.84,2024-05-21 13:08:50
E00927,INCIDENT,Event 00927,Synthetic incident event record describing an observed investigative activity. It is intended for temporal and graph-analysis testing.,2024-11-21 12:15:13,2024-11-21 13:58:13,L01714,C00689,PERSON,P02483,SRC014,EV04479,0.75,2024-10-01 06:30:51
E00928,CRIME,Event 00928,Synthetic crime event record describing an observed investigative activity. It is intended for temporal and graph-analysis testing.,2026-08-22 02:46:46,2026-08-22 14:45:46,L02315,,PERSON,P01398,SRC029,EV02929,0.97,2025-06-02 20:07:41
E00929,TRAVEL,Event 00929,Synthetic travel event record describing an observed investigative activity. It is intended for temporal and graph-analysis testing.,2026-04-29 02:06:45,2026-04-29 03:46:45,L01345,C00342,PERSON,P01980,SRC014,EV04499,0.82,2025-12-28 14:55:55
E00930,TRANSACTION,Event 00930,Recusandae sequi delectus explicabo beatae et impedit quas perspiciatis suscipit perspiciatis sunt ab veniam laboriosam tempora.,2025-10-31 08:12:53,2025-10-31 10:12:53,L00020,,PERSON,P02827,SRC006,EV04635,0.82,2026-03-08 23:26:22
E00931,TRANSACTION,Event 00931,Synthetic transaction event record describing an observed investigative activity. It is intended for temporal and graph-analysis testing.,2024-07-03 17:40:33,2024-07-03 20:51:33,L01230,C01067,PERSON,P00957,SRC013,EV02554,0.86,2025-10-03 20:44:06
E00932,INCIDENT,Event 00932,Synthetic incident event record describing an observed investigative activity. It is intended for temporal and graph-analysis testing.,2025-04-21 04:21:53,2025-04-21 15:54:53,L00316,C00865,PERSON,P00425,SRC009,EV01214,0.71,2024-03-06 13:14:35
E00933,CRIME,Event 00933,Synthetic crime event record describing an observed investigative activity. It is intended for temporal and graph-analysis testing.,2026-06-16 11:03:55,2026-06-16 14:17:55,L02485,C00639,PERSON,P00217,SRC025,EV00446,0.85,2026-08-11 19:10:29
E00934,MEETING,Event 00934,Synthetic meeting event record describing an observed investigative activity. It is intended for temporal and graph-analysis testing.,2025-06-22 19:55:09,2025-06-22 20:52:09,L02262,C00315,PERSON,P00180,SRC015,EV04101,0.76,2025-05-21 03:15:06
E00935,INCIDENT,Event 00935,Synthetic incident event record describing an observed investigative activity. It is intended for temporal and graph-analysis testing.,2025-08-11 16:51:39,2025-08-11 23:55:39,L01818,C00837,PERSON,P00618,SRC027,EV01249,0.95,2024-02-07 09:40:55
E00936,INCIDENT,Event 00936,Excepturi occaecati saepe consequuntur harum cum eveniet vel sapiente quasi distinctio facilis odit non.,2024-05-20 17:37:21,2024-05-20 19:56:21,L02339,C00897,PERSON,P03048,SRC011,EV00059,0.75,2026-08-08 12:17:03
E00937,TRAVEL,Event 00937,Synthetic travel event record describing an observed investigative activity. It is intended for temporal and graph-analysis testing.,2024-09-26 16:35:21,2024-09-27 04:04:21,L00518,,PERSON,P02565,SRC029,EV03622,0.77,2024-08-21 19:21:22
E00938,TRANSACTION,Event 00938,Synthetic transaction event record describing an observed investigative activity. It is intended for temporal and graph-analysis testing.,2024-02-09 06:48:54,2024-02-09 12:07:54,L01762,C00378,PERSON,P03115,SRC014,EV03128,0.88,2024-05-15 00:24:08
E00939,SURVEILLANCE,Event 00939,Synthetic surveillance event record describing an observed investigative activity. It is intended for temporal and graph-analysis testing.,2024-10-17 08:46:02,2024-10-17 20:11:02,L01235,C00253,PERSON,P03713,SRC010,EV02738,0.86,2026-02-18 14:12:44
E00940,SURVEILLANCE,Event 00940,Synthetic surveillance event record describing an observed investigative activity. It is intended for temporal and graph-analysis testing.,2025-12-25 16:56:58,2025-12-26 04:30:58,L00748,C00019,PERSON,P00600,SRC009,EV01989,0.91,2025-12-29 02:49:37
E00941,INCIDENT,Event 00941,Synthetic incident event record describing an observed investigative activity. It is intended for temporal and graph-analysis testing.,2025-12-14 13:13:02,2025-12-14 23:18:02,L01709,,PERSON,P03184,SRC005,EV00949,0.94,2024-04-26 03:39:41
E00942,INCIDENT,Event 00942,Facere illum necessitatibus numquam architecto qui odio.,2024-06-01 03:57:10,2024-06-01 14:37:10,L02165,C00057,PERSON,P01100,SRC016,EV02811,0.85,2025-08-29 16:33:00
E00943,SURVEILLANCE,Event 00943,Synthetic surveillance event record describing an observed investigative activity. It is intended for temporal and graph-analysis testing.,2025-03-24 14:16:44,2025-03-24 18:31:44,L01239,,PERSON,P01478,SRC011,EV03217,0.79,2024-02-02 16:51:49
